A1,A2,A3,A4,A5,heat,time,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.19,21.97,21.29,1,676350,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.68,21.58,1,676392,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.97,21.29,1,676433,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.48,1,676475,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,22.07,21.09,1,676516,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.97,21.29,1,676558,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21.19,21.87,21.09,1,676600,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.48,1,676641,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.19,1,676683,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.87,21.19,1,676725,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,22.07,21.09,1,676766,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.29,1,676808,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.39,1,676849,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.12,20.9,21.97,21.09,1,676891,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.39,1,676933,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.87,21.58,1,676974,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.87,21.19,1,677016,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.19,1,677058,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,21,21.87,21.68,1,677099,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.87,21.29,1,677141,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.87,21.48,1,677182,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.87,21.09,1,677224,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.87,21.39,1,677266,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.48,1,677307,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.97,21.48,1,677349,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.39,1,677391,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,22.07,21.48,1,677432,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.09,1,677474,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,20.9,21.97,21.29,1,677515,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.97,21.39,1,677557,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.21,20.9,22.07,21.39,1,677599,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.19,1,677640,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.97,21.19,1,677682,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.87,21.68,1,677724,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.8,21.58,21.58,1,677765,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.78,21.48,1,677807,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.58,1,677848,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21.09,21.87,21.58,1,677890,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.78,21.39,1,677932,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.29,1,677972,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.58,21.48,1,678014,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.29,1,678056,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.29,1,678097,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.87,21.39,1,678139,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.58,1,678180,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.39,1,678222,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.87,21.58,1,678264,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.21,20.9,21.78,21.39,1,678305,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.29,1,678347,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.48,1,678389,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.58,21.58,1,678430,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.68,21.29,1,678472,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.48,1,678513,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.39,1,678555,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.48,1,678597,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.29,1,678638,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.68,1,678680,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.19,1,678722,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,20.8,21.87,21.48,1,678763,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.58,1,678805,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21,22.07,21.39,1,678846,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.29,1,678888,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.48,1,678930,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.48,1,678971,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.39,1,679013,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,20.9,21.87,21.48,1,679055,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.48,1,679096,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.68,1,679138,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.48,1,679179,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.78,21.19,1,679221,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.48,1,679263,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.48,1,679304,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.48,1,679346,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,22.07,21.48,1,679388,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.58,1,679429,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.39,1,679471,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.87,21.09,1,679512,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.21,21,21.78,21.19,1,679554,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,22.07,21.39,1,679596,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,20.8,21.78,21.58,1,679636,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,679678,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.97,21.48,1,679720,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,21.87,21.19,1,679761,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.97,21.29,1,679803,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,21.48,1,679844,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.48,1,679886,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.78,21.58,1,679928,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,22.07,21.39,1,679969,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.39,1,680011,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.48,1,680053,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.97,21.78,1,680094,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.39,1,680136,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.39,1,680177,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.58,1,680219,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,22.07,21.48,1,680261,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.29,1,680302,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.87,21.19,1,680344,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.97,21.19,1,680386,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.87,21.09,1,680427,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.19,1,680469,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.58,1,680510,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,22.07,21.19,1,680552,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.39,1,680594,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.78,21.39,1,680635,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21,21.87,21.48,1,680677,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,21.68,21.58,1,680719,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.68,1,680760,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.29,1,680802,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.68,1,680843,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.39,1,680885,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.97,21.58,1,680927,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.48,1,680968,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.21,21,21.97,21.39,1,681010,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.68,1,681052,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.97,21.39,1,681093,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,22.07,21.48,1,681135,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.8,21.87,21.29,1,681176,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.78,21.39,1,681218,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.97,21.48,1,681260,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.78,21.29,1,681300,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,20.9,21.68,21.29,1,681342,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.48,1,681384,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.58,21.68,1,681425,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.58,1,681467,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.58,1,681508,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,21.97,21.39,1,681550,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.19,21.87,21.58,1,681592,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,21.78,1,681633,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.29,1,681675,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.39,1,681717,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.97,21.48,1,681758,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.97,21.58,1,681800,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.58,1,681841,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.87,21.29,1,681883,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.48,1,681925,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.48,1,681966,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,20.9,21.78,21.58,1,682008,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.78,21.39,1,682050,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.58,21.48,1,682091,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.68,21.29,1,682133,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.68,1,682174,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.29,1,682216,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.21,20.9,21.78,21.58,1,682258,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.48,1,682299,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.97,21.39,1,682341,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.39,1,682383,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.97,21.58,1,682424,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.58,1,682466,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.48,1,682507,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.29,1,682549,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,22.07,21.29,1,682591,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.58,21.58,1,682632,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.68,1,682674,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.68,21.48,1,682716,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.39,1,682757,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.97,21.58,1,682799,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.29,1,682840,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.48,1,682882,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.19,1,682924,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.87,21.39,1,682964,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.87,21.58,1,683006,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21.09,21.97,21.19,1,683048,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.68,1,683089,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.68,21.58,1,683131,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.68,21.78,1,683172,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.78,21.48,1,683214,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.48,1,683256,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.58,1,683297,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.39,1,683339,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.68,1,683381,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.58,1,683422,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,22.07,21.68,1,683464,,,,,,,,
,,,,,,,,,,,,,,
20.41,20.31,20.8,21.97,21.48,1,683505,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.78,1,683547,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.78,1,683589,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.48,1,683630,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.48,1,683672,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.97,21.48,1,683714,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.78,1,683755,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.48,1,683797,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.39,1,683838,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.87,1,683880,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.87,21.78,1,683922,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.78,21.68,1,683963,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.48,1,684005,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.78,1,684047,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.58,1,684088,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.48,1,684130,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.68,1,684171,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.78,1,684213,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.20.31,20.9,21.68,21.97,1,689912,,,,,,,
,689787,,,,,,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,689828,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.58,1,689870,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.68,21.97,1,689912,,,,,,,,
,,,,,,,,,,,,,,
689787,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,689828,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.58,1,689870,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.68,21.97,1,689912,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.68,21.48,1,689953,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.97,21.58,1,689995,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.21,20.9,21.78,21.68,1,690037,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,22.07,1,690078,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.97,1,690120,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.78,21.68,1,690161,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.8,21.78,21.48,1,690203,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.8,22.07,21.87,1,690245,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.78,21.68,1,690286,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.48,1,690328,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.78,21.78,1,690370,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.68,1,690411,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.78,1,690453,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.97,21.68,1,690494,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.68,1,690536,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,690578,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.78,21.68,1,690619,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.58,21.68,1,690661,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.9,21.87,21.48,1,690703,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.12,20.9,21.87,21.78,1,690744,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.78,21.97,1,690786,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.58,21.78,1,690827,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.78,1,690869,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.87,21.78,1,690911,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.97,21.78,1,690952,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.68,21.78,1,690994,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.97,21.78,1,691036,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.02,20.9,21.68,21.58,1,691077,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.78,21.87,1,691119,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.97,21.68,1,691160,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.58,21.97,1,691202,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.68,21.97,1,691244,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.8,21.68,21.87,1,691284,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,21.68,1,691326,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.68,21.97,1,691368,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,691409,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.19,21.78,21.58,1,691451,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21.19,21.87,21.68,1,691492,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.12,20.8,21.78,21.87,1,691534,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,20.9,21.78,21.78,1,691576,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.68,21.68,1,691617,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.97,1,691659,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.68,1,691701,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.87,21.97,1,691742,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.58,1,691784,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.87,1,691825,,,,,,,,
,,,,,,,,,,,,,,
20.12,20.31,21,21.87,21.87,1,691867,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.21,20.9,21.87,21.78,1,691909,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.97,21.78,1,691950,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.87,1,691992,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,21.97,1,692034,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.68,21.68,1,692075,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.78,21.87,1,692117,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.58,1,692158,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21,21.78,21.97,1,692200,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.87,1,692242,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.68,21.78,1,692283,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,21.58,1,692325,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21.09,21.97,21.97,1,692367,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.78,1,692408,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.41,21,21.78,21.87,1,692450,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.21,21,21.78,21.78,1,692491,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.97,1,692533,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.87,1,692575,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21,21.87,21.87,1,692616,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.58,21.78,1,692658,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,21.68,1,692700,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.87,1,692741,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.9,21.68,21.87,1,692783,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.87,1,692824,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.97,21.68,1,692866,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.58,1,692908,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.78,22.07,1,692948,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.97,21.87,1,692990,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,21.09,21.87,22.07,1,693032,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.68,1,693073,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.97,1,693115,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,22.07,1,693156,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.78,21.87,1,693198,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.19,21.78,21.97,1,693240,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.97,1,693281,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.78,21.87,1,693323,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.68,1,693365,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21.09,21.87,22.07,1,693406,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.68,1,693448,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,21,21.87,21.78,1,693489,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.41,21,21.78,21.87,1,693531,,,,,,,,
,,,,,,,,,,,,,,
20.21,20.31,20.8,21.97,21.87,1,693573,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.87,21.78,1,693614,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.97,1,693656,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.78,21.78,1,693698,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.97,1,693739,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.97,1,693781,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.78,1,693822,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.8,21.87,21.97,1,693864,,,,,,,,
,,,,,,,,,,,,,,
20.31,20.31,20.9,21.97,21.87,1,693906,,,,,,,,
,,,,,,,,,,,,,,
