A1,A2,A3,A4,A5,time
33.11,33.98,34.47,34.47,34.08,1392584
33.01,33.98,34.47,34.47,34.08,1392625
33.11,33.98,34.57,34.57,34.28,1392666
33.01,33.98,34.47,34.47,34.18,1392706
33.01,33.98,34.47,34.47,33.98,1392747
33.01,33.98,34.47,34.47,33.98,1392787
33.01,34.08,34.47,34.47,33.98,1392828
33.11,33.98,34.47,34.47,34.08,1392869
33.01,33.89,34.47,34.47,33.98,1392909
33.01,33.98,34.47,34.37,34.28,1392950
33.20,33.98,34.47,34.47,33.98,1392990
33.01,33.98,34.47,34.47,33.98,1393031
33.11,33.98,34.47,34.47,33.98,1393072
33.01,33.98,34.47,34.37,33.98,1393112
33.11,33.98,34.57,34.47,34.18,1393153
33.01,33.98,34.57,34.47,33.98,1393192
33.11,33.98,34.47,34.47,33.98,1393233
33.01,33.98,34.47,34.47,34.18,1393274
33.20,33.98,34.47,34.37,34.08,1393314
33.01,33.98,34.47,34.47,34.08,1393355
33.01,33.98,34.47,34.47,33.98,1393396
33.01,34.08,34.47,34.47,33.98,1393436
33.11,33.98,34.47,34.57,34.08,1393477
33.20,33.89,34.47,34.47,33.98,1393517
33.11,33.98,34.47,34.37,33.98,1393558
33.11,33.98,34.47,34.37,34.08,1393599
33.01,33.98,34.47,34.47,34.08,1393639
33.01,33.98,34.47,34.47,34.08,1393680
33.01,33.98,34.47,34.37,33.98,1393720
33.11,33.98,34.47,34.47,33.98,1393761
33.01,33.98,34.57,34.47,33.98,1393802
33.01,33.98,34.47,34.47,34.08,1393842
33.11,33.89,34.47,34.47,33.98,1393883
33.01,33.98,34.47,34.47,34.18,1393923
33.01,33.98,34.47,34.47,34.18,1393964
33.11,33.89,34.47,34.28,33.98,1394004
32.91,33.98,34.47,34.47,33.98,1394044
33.01,33.98,34.47,34.47,34.08,1394085
33.01,33.98,34.47,34.47,34.08,1394126
33.01,33.98,34.47,34.47,33.98,1394166
33.01,33.98,34.47,34.47,34.18,1394207
33.01,34.08,34.47,34.37,33.98,1394247
33.01,33.98,34.47,34.47,33.98,1394288
33.01,33.98,34.47,34.37,33.98,1394329
33.01,33.98,34.47,34.37,34.08,1394369
33.01,33.98,34.57,34.47,34.18,1394410
33.11,34.08,34.47,34.47,33.98,1394450
33.01,33.98,34.47,34.47,34.08,1394491
33.01,33.98,34.47,34.47,34.08,1394532
33.01,33.89,34.47,34.37,33.98,1394572
33.01,33.98,34.47,34.37,33.98,1394613
33.01,33.98,34.47,34.47,34.08,1394653
33.01,33.98,34.47,34.37,33.98,1394694
33.01,33.89,34.57,34.37,34.08,1394735
33.01,33.98,34.47,34.37,33.98,1394775
33.01,33.98,34.47,34.47,33.98,1394816
33.01,33.98,34.47,34.47,33.98,1394855
33.01,33.98,34.47,34.28,34.08,1394896
33.01,34.08,34.47,34.47,33.98,1394937
33.01,33.98,34.47,34.37,34.08,1394977
33.01,33.98,34.47,34.47,34.18,1395018
33.11,33.98,34.47,34.28,33.98,1395059
33.01,33.98,34.47,34.37,33.98,1395099
33.01,34.18,34.47,34.28,34.18,1395140
33.01,33.79,34.47,34.28,34.08,1395180
33.01,33.98,34.47,34.47,33.98,1395221
33.01,33.98,34.47,34.47,33.98,1395262
33.01,33.98,34.47,34.37,33.98,1395302
33.01,33.98,34.47,34.47,33.98,1395343
33.11,33.98,34.47,34.47,34.08,1395383
33.01,33.89,34.47,34.47,33.98,1395424
33.01,33.98,34.47,34.37,33.98,1395465
33.01,33.98,34.47,34.47,33.98,1395505
33.01,33.89,34.47,34.47,33.98,1395546
33.01,33.98,34.47,34.47,33.98,1395586
33.01,33.89,34.47,34.57,34.08,1395627
33.01,33.98,34.47,34.47,34.18,1395667
32.91,33.98,34.47,34.47,34.08,1395707
33.01,33.98,34.47,34.47,33.98,1395748
33.01,33.89,34.47,34.47,33.98,1395788
32.91,33.98,34.47,34.37,33.98,1395829
33.01,33.98,34.47,34.47,33.98,1395870
32.91,33.98,34.47,34.47,33.89,1395910
33.01,33.98,34.47,34.37,34.08,1395951
33.01,33.98,34.47,34.47,34.18,1395992
33.11,33.98,34.47,34.37,33.98,1396032
33.01,33.98,34.57,34.37,33.98,1396073
33.01,33.98,34.47,34.47,34.18,1396113
33.01,33.98,34.47,34.37,33.89,1396154
32.91,34.08,34.47,34.47,33.98,1396195
33.01,33.98,34.47,34.47,33.98,1396235
33.01,33.79,34.57,34.47,33.98,1396276
33.11,33.98,34.47,34.47,33.98,1396316
32.91,33.89,34.47,34.37,33.98,1396357
33.01,33.98,34.47,34.47,33.98,1396398
33.01,33.98,34.47,34.37,33.98,1396438
33.01,33.98,34.47,34.47,34.18,1396478
32.91,33.89,34.47,34.47,33.98,1396518
33.01,33.98,34.47,34.47,34.18,1396559
33.01,33.98,34.47,34.37,33.98,1396600
33.01,33.79,34.47,34.37,33.98,1396640
33.01,33.98,34.47,34.28,34.08,1396681
33.01,33.98,34.47,34.47,33.98,1396722
33.01,33.98,34.47,34.28,33.98,1396762
32.91,33.98,34.47,34.28,33.98,1396803
33.01,33.98,34.47,34.37,33.98,1396843
33.11,34.08,34.47,34.47,34.08,1396884
33.01,33.98,34.47,34.37,33.98,1396925
33.01,33.98,34.47,34.37,33.98,1396965
33.01,33.98,34.47,34.37,34.08,1397006
32.91,33.98,34.47,34.47,34.18,1397046
33.01,33.98,34.47,34.47,34.08,1397087
33.01,33.98,34.47,34.47,33.98,1397128
33.01,33.98,34.57,34.47,33.98,1397168
33.01,33.98,34.47,34.47,34.18,1397209
33.11,33.98,34.47,34.47,33.98,1397249
33.01,33.98,34.47,34.37,33.98,1397289
33.01,33.98,34.47,34.47,33.98,1397330
33.01,33.89,34.47,34.28,33.98,1397370
33.01,33.98,34.47,34.37,33.98,1397411
33.01,33.98,34.47,34.37,33.98,1397451
32.91,33.98,34.57,34.47,33.98,1397492
33.01,33.89,34.47,34.47,34.08,1397533
32.91,33.89,34.47,34.47,33.98,1397573
33.01,33.98,34.47,34.47,33.98,1397614
33.01,33.98,34.57,34.47,34.08,1397655
33.01,33.98,34.47,34.47,33.98,1397695
33.01,33.98,34.47,34.47,33.98,1397736
33.01,33.98,34.47,34.47,33.98,1397776
33.01,33.98,34.47,34.47,33.98,1397817
33.01,33.98,34.47,34.47,33.98,1397858
33.01,33.98,34.47,34.47,33.98,1397898
33.01,33.98,34.47,34.47,33.98,1397939
33.01,33.98,34.47,34.47,33.98,1397979
32.91,33.89,34.47,34.37,33.98,1398020
33.01,33.98,34.47,34.37,33.98,1398061
33.01,33.98,34.47,34.37,33.98,1398100
33.01,33.79,34.47,34.47,33.98,1398141
33.01,33.89,34.47,34.47,33.98,1398181
33.01,33.98,34.57,34.47,33.98,1398222
33.01,33.79,34.57,34.47,33.98,1398263
33.01,33.98,34.47,34.37,34.08,1398303
33.01,33.89,34.47,34.47,33.98,1398344
32.91,33.89,34.47,34.47,33.98,1398384
33.01,33.98,34.47,34.47,33.98,1398425
33.01,33.98,34.47,34.28,33.98,1398466
33.01,33.98,34.47,34.47,33.98,1398506
32.91,33.98,34.37,34.37,33.98,1398547
32.91,33.98,34.47,34.18,33.98,1398588
33.01,33.79,34.47,34.28,33.98,1398628
33.01,33.98,34.47,34.47,33.98,1398669
33.01,33.79,34.47,34.37,33.98,1398709
33.01,33.98,34.57,34.37,33.98,1398750
33.01,33.98,34.47,34.47,33.98,1398791
33.01,33.89,34.47,34.47,33.98,1398831
33.01,33.98,34.47,34.37,33.98,1398872
33.01,33.89,34.47,34.47,33.98,1398912
33.01,33.98,34.47,34.37,33.98,1398952
33.01,33.98,34.37,34.18,33.98,1398993
33.01,33.98,34.47,34.47,33.98,1399033
33.01,33.98,34.47,34.37,33.98,1399074
33.01,33.98,34.47,34.37,33.89,1399114
33.01,33.98,34.47,34.37,33.98,1399155
33.01,33.89,34.37,34.37,33.98,1399196
33.01,33.89,34.47,34.37,34.08,1399236
33.01,33.98,34.47,34.47,33.98,1399277
33.01,33.98,34.47,34.37,33.98,1399318
33.01,33.89,34.47,34.47,33.98,1399358
33.01,33.89,34.47,34.37,33.98,1399399
33.01,33.98,34.47,34.47,33.98,1399439
33.01,33.98,34.37,34.47,33.98,1399480
33.11,33.89,34.47,34.37,33.98,1399521
33.01,33.89,34.47,34.47,33.98,1399561
33.01,33.89,34.47,34.37,33.98,1399602
33.01,33.98,34.47,34.28,33.98,1399642
33.01,33.98,34.47,34.47,33.98,1399683
33.01,33.98,34.47,34.28,33.98,1399724
33.01,33.89,34.37,34.37,33.98,1399763
33.01,33.98,34.47,34.47,33.98,1399804
33.01,33.98,34.37,34.47,33.98,1399844
33.11,33.98,34.47,34.18,33.98,1399885
33.01,33.98,34.47,34.37,33.89,1399926
33.01,33.79,34.47,34.28,33.98,1399966
33.11,33.89,34.57,34.47,33.98,1400007
33.01,33.89,34.47,34.37,33.98,1400047
33.01,33.69,34.47,34.28,33.98,1400088
33.01,33.98,34.47,34.28,33.98,1400129
33.01,33.98,34.47,34.37,34.08,1400169
33.01,33.89,34.47,34.28,33.98,1400210
33.01,33.98,34.47,34.18,33.98,1400251
33.01,33.98,34.37,34.37,33.98,1400291
33.11,33.98,34.47,34.28,33.98,1400332
33.01,33.89,34.47,34.28,33.98,1400372
33.01,33.98,34.57,34.47,33.98,1400413
33.01,33.89,34.47,34.37,33.98,1400454
33.01,33.79,34.47,34.37,33.98,1400494
33.11,33.79,34.47,34.37,33.98,1400535
33.01,33.89,34.47,34.08,33.98,1400574
33.11,33.89,34.47,34.47,33.98,1400615
33.01,33.98,34.47,34.37,33.98,1400656
33.01,33.89,34.47,34.47,33.89,1400696
33.01,33.89,34.57,34.28,33.98,1400737
33.01,33.98,34.47,34.37,33.98,1400777
33.01,33.98,34.47,34.37,33.98,1400818
33.01,34.08,34.47,34.37,33.89,1400859
33.01,33.89,34.47,34.47,33.98,1400899
33.11,33.98,34.47,34.37,33.98,1400940
33.01,33.98,34.47,34.37,33.98,1400980
33.01,33.89,34.37,34.37,33.98,1401021
33.01,33.98,34.47,34.47,33.98,1401062
33.01,33.98,34.47,34.28,33.89,1401102
33.11,33.89,34.47,34.28,33.98,1401143
33.01,33.98,34.47,34.37,33.98,1401184
33.01,33.89,34.47,34.37,33.98,1401224
33.01,33.89,34.47,34.57,33.98,1401265
33.01,33.89,34.47,34.37,33.98,1401305
33.01,33.89,34.47,34.37,33.98,1401346
33.01,33.98,34.47,34.37,33.98,1401387
33.01,33.98,34.47,34.28,33.98,1401426
33.01,33.98,34.47,34.37,33.98,1401467
33.01,33.89,34.37,34.18,33.98,1401507
33.01,33.79,34.57,34.28,34.08,1401548
32.91,33.89,34.47,34.28,33.98,1401589
33.01,33.98,34.47,34.18,33.89,1401629
33.01,33.98,34.47,34.47,33.89,1401670
33.01,33.89,34.47,34.47,33.98,1401710
32.91,33.69,34.37,34.37,33.98,1401751
33.01,33.98,34.47,34.47,33.98,1401792
33.01,33.89,34.47,34.37,33.98,1401832
33.01,33.89,34.57,34.47,33.98,1401873
33.01,33.89,34.47,34.28,33.98,1401914
33.01,33.89,34.47,34.47,33.98,1401954
33.01,33.98,34.47,34.37,33.89,1401995
33.01,33.89,34.47,34.28,34.08,1402035
33.01,33.89,34.47,34.28,33.98,1402076
33.01,33.98,34.47,34.47,33.98,1402117
33.01,33.98,34.47,34.28,33.98,1402157
33.01,33.89,34.47,34.28,33.98,1402198
33.01,33.98,34.47,34.08,33.98,1402237
32.91,33.89,34.47,34.28,33.98,1402278
33.01,33.89,34.47,34.37,33.79,1402319
33.01,33.98,34.37,34.18,33.98,1402359
33.01,33.98,34.47,34.47,33.98,1402400
33.01,33.89,34.47,34.28,33.98,1402440
33.01,33.98,34.47,34.28,33.98,1402481
33.01,33.89,34.47,34.28,33.89,1402522
33.01,33.98,34.47,34.18,33.98,1402562
33.01,33.89,34.47,34.28,33.98,1402603
33.01,33.79,34.47,34.28,33.89,1402643
33.01,33.98,34.47,34.37,33.98,1402684
33.01,33.89,34.47,34.28,33.89,1402725
33.01,33.89,34.47,34.18,33.98,1402765
33.01,33.98,34.47,34.28,33.98,1402806
33.01,33.89,34.47,34.18,33.98,1402847
33.01,33.98,34.47,33.98,33.89,1402887
33.01,33.89,34.47,34.18,33.89,1402928
33.01,33.98,34.47,34.28,33.98,1402968
33.01,33.98,34.47,34.28,33.98,1403009
33.01,33.98,34.47,34.28,33.98,1403049
33.01,33.98,34.47,34.37,33.89,1403089
33.01,33.89,34.47,34.37,33.98,1403130
33.01,33.98,34.37,34.37,33.89,1403170
33.01,33.98,34.47,34.37,33.89,1403211
33.01,33.98,34.47,34.28,33.98,1403252
33.01,33.89,34.67,34.37,33.79,1403292
33.01,33.98,34.47,34.28,34.08,1403333
33.11,33.98,34.47,34.18,33.98,1403373
33.01,33.98,34.47,34.37,33.89,1403414
33.11,33.89,34.47,34.47,33.98,1403455
33.01,33.98,34.47,34.37,33.98,1403495
33.01,33.98,34.47,34.18,33.98,1403536
33.01,33.89,34.47,34.47,33.98,1403576
33.01,33.98,34.47,34.28,33.98,1403617
33.01,33.89,34.37,34.28,33.98,1403658
33.01,33.98,34.47,34.28,33.98,1403698
33.01,33.89,34.47,34.37,33.98,1403739
33.01,33.98,34.57,34.18,33.98,1403780
33.01,33.79,34.47,34.28,33.98,1403820
33.01,33.98,34.47,34.28,33.89,1403860
32.91,33.98,34.47,34.08,33.89,1403900
33.01,33.89,34.37,34.28,33.89,1403941
33.01,33.98,34.47,34.37,33.89,1403982
33.01,33.98,34.47,34.28,33.98,1404022
33.01,33.98,34.47,34.37,33.98,1404063
33.01,33.98,34.47,34.18,33.98,1404103
33.01,33.89,34.47,34.37,33.98,1404144
33.01,33.89,34.37,34.18,33.98,1404185
33.11,33.98,34.47,34.28,33.79,1404225
33.01,33.98,34.47,34.28,33.89,1404266
33.01,33.89,34.47,34.18,33.98,1404306
33.01,33.98,34.47,34.28,33.98,1404347
33.01,33.98,34.47,34.08,33.98,1404388
33.01,33.89,34.47,34.37,33.98,1404428
33.01,33.98,34.47,34.28,33.98,1404469
33.01,33.69,34.47,34.28,33.89,1404510
33.01,33.89,34.47,34.28,33.98,1404550
33.01,33.98,34.47,34.18,33.98,1404591
33.11,33.98,34.47,34.18,33.89,1404631
33.11,33.89,34.47,34.18,33.98,1404672
33.01,33.98,34.47,34.28,33.89,1404712
33.01,33.79,34.47,34.28,33.79,1404752
32.91,33.89,34.47,34.18,33.98,1404793
33.01,33.89,34.47,33.98,33.98,1404833
33.01,33.9818,33.98,1410512
33.01,33.89,34.37,34.37,33.98,1410552
33.01,33.98,34.47,34.37,33.98,1410593
33.01,33.79,34.47,34.18,33.98,1410634
33.20,33.89,34.37,34.37,33.98,1410674
33.01,33.98,34.37,34.37,33.89,1410715
33.11,33.89,34.37,34.18,33.98,1410755
33.01,33.89,34.37,34.18,33.98,1410796
33.01,33.98,34.47,34.18,33.89,1410837
33.01,33.89,34.47,34.18,33.89,1410877
33.01,33.89,34.37,34.37,33.89,1410918
33.01,33.89,34.28,34.47,33.89,1410958
33.11,33.89,34.47,34.28,33.69,1410999
33.11,33.98,34.37,34.08,33.98,1411040
33.01,33.79,34.47,34.08,33.89,1411080
33.11,33.98,34.47,34.37,33.89,1411121
33.01,33.98,34.47,34.28,33.89,1411161
33.01,33.79,34.28,34.37,33.79,1411202
33.01,33.79,34.47,34.28,33.89,1411243
33.01,33.89,34.37,34.18,33.98,1411282
33.11,33.98,34.37,34.18,33.69,1411323
33.01,33.89,34.47,34.08,33.98,1411363
33.11,33.69,34.47,34.28,33.79,1411404
33.01,33.89,34.47,34.18,33.89,1411445
33.01,33.98,34.47,34.18,33.89,1411485
33.11,33.89,34.37,34.28,33.59,1411526
33.20,33.89,34.47,34.18,33.79,1411567
33.11,33.69,34.37,34.18,33.79,1411607
33.01,33.89,34.37,34.18,33.98,1411648
33.11,33.98,34.47,34.08,33.98,1411688
33.01,33.89,34.28,34.18,33.89,1411729
33.11,33.89,34.37,34.18,33.98,1411770
33.01,33.89,34.37,34.08,33.89,1411810
33.01,33.89,34.47,34.28,33.89,1411851
33.11,33.89,34.47,34.37,33.98,1411891
33.01,33.79,34.37,34.28,33.98,1411932
33.11,33.89,34.37,34.28,33.79,1411973
33.11,33.89,34.47,34.18,33.89,1412013
33.01,33.89,34.47,34.28,33.89,1412054
33.01,33.89,34.37,34.08,33.79,1412093
33.01,33.89,34.47,34.18,33.69,1412134
33.01,33.89,34.47,34.28,33.69,1412175
33.01,33.98,34.37,34.37,33.98,1412215
33.11,33.98,34.47,34.18,33.89,1412256
33.11,33.98,34.37,34.47,33.89,1412297
33.01,33.98,34.47,34.18,33.98,1412337
33.01,33.89,34.28,34.18,33.69,1412378
33.01,33.89,34.28,34.18,33.89,1412418
33.11,33.98,34.18,34.37,33.69,1412459
33.11,33.89,34.47,34.28,33.79,1412500
33.01,33.89,34.47,34.28,33.79,1412540
33.01,33.69,34.37,33.98,33.79,1412581
33.01,33.98,34.47,34.18,33.89,1412621
33.01,33.79,34.37,34.18,33.98,1412662
33.01,33.98,34.37,34.37,33.79,1412703
33.11,33.89,34.37,34.18,33.79,1412743
33.01,33.98,34.47,34.08,33.69,1412784
33.01,33.89,34.37,34.18,33.98,1412824
33.01,33.98,34.28,34.28,33.89,1412865
33.11,33.79,34.47,34.37,33.89,1412905
33.01,33.89,34.37,34.28,33.89,1412945
33.01,33.89,34.47,33.98,33.89,1412986
33.01,33.98,34.47,34.08,33.79,1413026
33.11,33.79,34.47,34.28,33.89,1413067
33.11,33.79,34.37,34.28,33.79,1413108
33.01,33.89,34.47,34.37,33.98,1413148
33.11,33.89,34.47,34.37,33.89,1413189
33.11,33.98,34.28,34.37,33.89,1413230
33.20,33.98,34.47,34.18,33.98,1413270
33.11,33.98,34.37,34.18,33.89,1413311
33.01,33.89,34.37,34.18,33.89,1413351
33.11,33.79,34.37,34.18,33.79,1413392
33.11,33.89,34.47,34.37,33.98,1413433
33.11,33.89,34.47,34.28,33.89,1413473
33.11,33.89,34.47,34.37,33.89,1413514
33.01,33.98,34.28,34.37,33.89,1413554
33.11,33.79,34.37,34.28,33.89,1413595
33.01,33.79,34.47,34.08,33.79,1413636
33.11,33.98,34.37,34.18,33.89,1413676
33.11,33.98,34.37,34.18,33.89,1413716
33.01,33.98,34.47,34.28,33.89,1413756
33.11,33.89,34.47,34.28,33.89,1413797
33.01,33.89,34.37,34.37,33.89,1413838
33.20,33.98,34.37,34.28,33.98,1413878
33.01,33.79,34.37,34.37,33.89,1413919
33.01,33.79,34.47,34.28,33.89,1413959
33.01,33.89,34.37,34.28,33.89,1414000
33.01,33.98,34.37,34.28,33.98,1414041
33.01,33.89,34.37,34.08,33.89,1414081
33.01,33.69,34.37,34.08,33.98,1414122
33.01,33.89,34.37,34.08,33.79,1414163
33.01,33.89,34.47,33.98,33.98,1414203
33.01,33.89,34.47,34.37,33.89,1414244
33.01,33.69,34.47,34.18,33.79,1414284
33.01,33.79,34.28,34.28,33.98,1414325
33.01,33.98,34.37,34.37,33.98,1414366
33.01,33.89,34.37,34.28,33.79,1414406
33.01,33.89,34.37,34.28,33.89,1414447
33.01,33.89,34.37,34.28,33.98,1414487
33.01,33.89,34.47,34.18,33.89,1414528
33.11,33.89,34.47,34.18,33.79,1414568
33.01,33.89,34.37,34.08,33.98,1414608
33.11,33.89,34.28,34.28,33.89,1414649
33.11,33.89,34.47,34.18,33.89,1414689
33.01,33.89,34.47,34.08,33.98,1414730
33.01,33.89,34.47,34.08,33.89,1414771
33.11,33.89,34.47,34.28,33.79,1414811
33.11,33.89,34.37,34.28,33.79,1414852
33.01,33.79,34.47,34.18,33.79,1414893
33.11,33.98,34.47,34.28,33.89,1414933
33.01,33.98,34.47,34.08,34.08,1414974
33.01,33.98,34.37,34.28,33.89,1415014
33.01,33.89,34.47,34.18,33.89,1415055
33.01,33.98,34.47,34.28,33.98,1415096
33.01,33.79,34.37,34.18,33.89,1415136
33.01,33.89,34.28,34.18,33.98,1415177
33.11,33.79,34.28,34.18,33.79,1415217
33.01,33.98,34.47,34.28,33.98,1415258
33.11,33.89,34.37,34.28,33.89,1415299
33.01,33.89,34.47,33.98,33.98,1415339
33.11,33.89,34.47,34.18,33.79,1415379
33.01,33.89,34.47,34.28,33.98,1415419
33.01,33.89,34.37,34.37,33.59,1415460
33.01,33.79,34.37,34.18,33.79,1415501
33.01,33.79,34.28,34.28,33.69,1415541
33.11,33.98,34.47,34.08,33.98,1415582
33.11,33.89,34.37,34.28,33.89,1415622
33.01,33.89,34.37,34.18,33.89,1415663
33.01,33.98,34.47,34.08,33.89,1415704
33.01,33.89,34.47,34.18,33.89,1415744
33.01,33.79,34.47,34.28,33.98,1415785
33.01,33.89,34.37,34.28,33.89,1415826
33.20,33.89,34.47,34.08,33.89,1415866
33.01,33.98,34.28,34.28,33.98,1415907
33.11,33.89,34.37,34.18,33.98,1415947
33.01,33.89,34.47,34.28,33.79,1415988
33.11,33.98,34.47,34.28,33.89,1416029
33.11,33.89,34.47,34.08,33.98,1416069
33.01,33.98,34.28,34.37,33.98,1416110
33.01,33.89,34.47,34.37,33.98,1416150
33.01,33.98,34.28,34.28,33.89,1416190
33.01,33.79,34.47,34.18,33.79,1416231
33.01,33.79,34.47,34.28,33.59,1416271
33.01,33.98,34.37,34.18,33.89,1416312
33.11,33.89,34.28,34.18,33.89,1416352
33.11,33.79,34.28,34.28,33.98,1416393
33.01,33.79,34.37,34.28,33.98,1416434
33.11,33.89,34.18,34.47,33.79,1416474
33.11,33.79,34.47,34.28,33.89,1416515
33.01,33.89,34.37,34.08,33.98,1416555
33.01,33.89,34.37,34.18,33.79,1416596
33.11,33.98,34.37,34.18,33.89,1416637
33.01,33.79,34.47,34.28,33.59,1416677
33.01,33.98,34.47,34.08,33.69,1416718
33.01,33.98,34.28,34.18,33.89,1416759
33.01,33.98,34.47,34.28,33.89,1416799
33.11,33.89,34.47,34.18,33.89,1416840
33.01,33.79,34.37,34.18,33.98,1416880
33.11,33.69,34.37,34.18,33.89,1416921
33.11,33.89,34.37,34.08,33.89,1416962
33.01,33.89,34.37,34.18,33.79,1417001
33.01,33.89,34.28,34.18,33.89,1417042
33.01,33.89,34.47,34.18,33.79,1417082
33.01,33.89,34.37,34.28,33.79,1417123
33.01,33.69,34.47,34.18,33.89,1417164
33.01,33.89,34.47,34.08,33.79,1417204
33.01,33.89,34.37,33.98,33.98,1417245
33.01,33.98,34.47,34.08,33.79,1417285
33.11,33.69,34.47,34.08,33.89,1417326
33.01,33.98,34.37,34.28,33.98,1417367
33.11,33.89,34.37,34.18,33.89,1417407
33.01,33.89,34.28,34.18,33.79,1417448
33.01,33.89,34.28,34.28,33.89,1417489
33.01,33.89,34.37,34.28,33.89,1417529
33.11,33.89,34.28,33.98,33.89,1417570
33.01,33.89,34.37,34.18,33.79,1417610
33.11,33.89,34.37,34.28,33.79,1417651
33.01,33.79,34.28,34.28,33.89,1417692
33.01,33.98,34.47,34.18,33.79,1417732
33.01,33.79,34.28,34.08,33.89,1417773
33.01,33.69,34.18,34.18,33.89,1417812
33.01,33.89,34.28,34.08,33.89,1417853
33.01,33.89,34.47,34.08,33.69,1417894
33.01,33.89,34.37,33.98,33.69,1417934
33.01,33.98,34.47,34.18,33.89,1417975
33.11,33.59,34.47,34.08,33.79,1418015
33.11,33.79,34.37,34.18,33.89,1418056
33.01,33.79,34.37,34.08,33.79,1418097
33.11,33.89,34.18,33.98,33.89,1418137
32.91,33.89,34.28,34.18,33.79,1418178
33.01,33.89,34.47,34.08,33.79,1418218
33.01,33.98,34.37,34.08,33.98,1418259
33.01,33.89,34.37,34.18,33.98,1418300
33.01,33.89,34.37,34.08,33.79,1418340
33.01,33.89,34.28,34.18,33.89,1418381
33.01,33.89,34.37,33.98,33.89,1418422
33.01,33.79,34.37,34.28,33.79,1418462
33.01,33.79,34.37,34.08,33.79,1418503
33.11,33.89,34.18,34.18,33.79,1418543
33.01,33.79,34.37,34.18,33.69,1418584
33.01,33.79,34.37,34.28,33.79,1418625
33.11,33.89,34.37,34.28,33.89,1418664
33.01,33.89,34.37,34.37,33.69,1418705
33.01,33.79,34.47,34.18,33.69,1418745
33.01,33.79,34.47,34.18,33.98,1418786
33.01,33.89,34.28,34.08,33.79,1418827
33.01,33.79,34.47,34.18,33.69,1418867
33.01,33.79,34.37,34.08,33.98,1418908
33.01,33.79,34.28,34.18,33.89,1418948
33.11,33.69,34.37,34.37,33.89,1418989
33.11,33.89,34.28,34.08,33.79,1419030
33.01,33.79,34.28,34.08,33.89,1419070
33.01,33.98,34.47,34.08,33.89,1419111
33.01,33.89,34.37,33.98,33.89,1419151
33.01,33.79,34.47,34.08,33.79,1419192
33.01,33.79,34.37,33.98,33.89,1419233
33.01,33.98,34.28,34.08,33.98,1419273
33.01,33.69,34.47,34.18,33.79,1419314
33.01,33.89,34.37,34.18,33.89,1419355
33.01,33.89,34.37,34.18,33.79,1419395
33.01,33.69,34.47,34.18,33.79,1419436
33.11,33.79,34.37,33.98,33.79,1419475
33.01,33.79,34.47,34.08,33.79,1419516
33.01,33.79,34.47,34.18,33.89,1419557
33.01,33.79,34.28,34.18,33.98,1419597
33.01,33.89,34.28,34.28,33.98,1419638
33.01,33.89,34.28,34.28,33.89,1419678
33.01,33.79,34.18,34.18,33.79,1419719
33.01,33.79,34.47,34.08,33.69,1419760
33.11,33.89,34.37,34.18,33.98,1419800
33.01,33.89,34.47,34.08,33.79,1419841
33.01,33.79,34.37,33.98,33.98,1419881
33.01,33.98,34.37,33.98,33.89,1419922
33.01,33.89,34.37,34.08,33.89,1419963
33.01,33.89,34.47,33.98,33.69,1420003
33.01,33.89,34.28,34.08,33.89,1420044
33.11,33.89,34.28,33.98,33.69,1420085
33.01,33.69,34.47,34.18,33.79,1420125
33.11,33.89,34.47,34.08,33.98,1420166
33.01,33.79,34.18,34.08,33.89,1420206
33.01,33.89,34.28,34.08,33.79,1420247
33.01,33.89,34.28,33.98,33.79,1420288
33.01,33.79,34.37,33.98,33.79,1420327
33.11,33.98,34.37,34.18,33.69,1420368
33.01,33.89,34.47,34.08,33.79,1420408
33.01,33.69,34.37,33.98,33.98,1420449
33.01,33.79,34.37,34.37,33.98,1420490
33.01,33.79,34.28,34.08,33.89,1420530
32.91,33.79,34.18,34.28,33.69,1420571
33.01,33.69,34.28,34.08,33.79,1420611
33.01,33.79,34.37,33.98,33.98,1420652
33.01,33.79,34.28,34.08,33.89,1420693
33.20,33.69,34.37,34.28,33.79,1420733
33.01,33.89,34.37,34.18,33.98,1420774
33.01,33.79,34.28,34.28,33.89,1420814
33.01,33.79,34.28,34.08,33.89,1420855
33.01,33.69,34.28,34.08,33.79,1420896
33.01,33.79,34.37,33.98,33.69,1420936
33.01,33.69,34.37,34.08,33.89,1420977
33.11,33.89,34.47,34.18,33.89,1421018
33.01,33.89,34.37,33.98,33.89,1421058
33.01,33.69,34.37,34.18,33.89,1421099
33.01,33.69,34.37,34.08,33.98,1421138
32.91,33.79,34.28,34.18,33.79,1421179
32.91,33.79,34.28,34.08,33.79,1421220
33.01,33.79,34.37,34.08,33.69,1421260
33.01,33.89,34.47,34.08,33.69,1421301
33.01,33.79,34.37,34.08,33.79,1421341
33.01,33.89,34.18,34.08,33.79,1421382
33.01,33.59,34.47,33.98,33.50,1421423
33.01,33.79,34.37,33.98,33.69,1421463
33.01,33.69,34.28,33.98,33.59,1421504
33.01,33.79,34.28,34.08,33.50,1421544
33.01,33.79,34.28,33.98,33.79,1421585
33.01,33.69,34.28,33.98,33.69,1421626
33.01,33.59,34.37,33.98,33.69,1421666
33.01,33.69,34.37,34.08,33.79,1421707
33.01,33.98,34.08,34.08,33.79,1421747
33.01,33.79,34.37,33.98,33.79,1421788
